Zone,County,District,Shape_ID,geometry,Area,Population_Density,Region,Location,County_Type,Capacity,Population,District_Ward
Clifton Wick,CW1,,CW1_070,"POLYGON ((3287 790, 3244 790, 3236 790, 3235 790, 3235 792, 3235 832, 3235 873, 3235 915, 3235 960, 3240 960, 3249 960, 3257 960, 3274 960, 3282 960, 3287 960, 3305 960, 3319 960, 3321 960, 3330 960, 3354 960, 3355 960, 3365 960, 3367 960, 3370 960, 3370 956, 3370 953, 3370 944, 3370 911, 3370 899, 3370 897, 3370 860, 3370 854, 3370 839, 3370 824, 3370 813, 3370 793, 3370 790, 3369 790, 3356 790, 3300 790, 3287 790))",357.6989,,,,,,,
Clifton Wick,CW2,,CW2_071,"POLYGON ((3464 790, 3436 790, 3394 790, 3370 790, 3370 793, 3370 813, 3370 824, 3370 839, 3370 854, 3370 860, 3370 897, 3370 899, 3370 911, 3370 944, 3370 953, 3370 956, 3370 960, 3370 965, 3370 989, 3370 1000, 3370 1034, 3370 1046, 3370 1048, 3370 1051, 3370 1088, 3370 1092, 3371 1092, 3380 1092, 3399 1092, 3413 1092, 3414 1092, 3426 1092, 3456 1092, 3462 1092, 3501 1092, 3508 1092, 3548 1092, 3548 1092, 3549 1092, 3549 1092, 3549 1088, 3549 1041, 3549 1009, 3549 984, 3549 939, 3549 913, 3549 885, 3549 839, 3549 790, 3547 790, 3522 790, 3512 790, 3464 790))",842.5486,,,,,,,
Cotham Heights,CH1,,CH1_037,"POLYGON ((3323 1378, 3317 1378, 3304 1378, 3300 1378, 3293 1378, 3287 1378, 3283 1378, 3282 1378, 3282 1378, 3282 1382, 3282 1386, 3282 1390, 3282 1394, 3282 1400, 3282 1400, 3274 1400, 3270 1400, 3265 1400, 3262 1400, 3254 1400, 3242 1400, 3235 1400, 3235 1414, 3235 1429, 3235 1444, 3258 1444, 3269 1444, 3274 1444, 3284 1444, 3284 1444, 3294 1444, 3322 1444, 3325 1444, 3326 1444, 3326 1437, 3326 1436, 3326 1422, 3326 1386, 3326 1385, 3326 1378, 3323 1378))",77.4936,,,,,,,
Cotham Heights,CH10,,CH10_046,"POLYGON ((3326 1099, 3326 1106, 3326 1131, 3326 1132, 3326 1141, 3326 1148, 3326 1156, 3326 1158, 3326 1158, 3326 1167, 3326 1189, 3326 1197, 3326 1212, 3326 1223, 3362 1223, 3366 1223, 3408 1223, 3414 1223, 3414 1213, 3414 1185, 3414 1185, 3414 1133, 3414 1132, 3414 1123, 3414 1092, 3414 1092, 3413 1092, 3399 1092, 3380 1092, 3371 1092, 3370 1092, 3368 1092, 3367 1092, 3332 1092, 3326 1092, 3326 1099), (3381 1161, 3381 1163, 3381 1168, 3381 1169, 3370 1169, 3370 1166, 3370 1158, 3369 1158, 3360 1158, 3359 1158, 3359 1151, 3359 1151, 3359 1149, 3359 1147, 3363 1147, 3366 1147, 3375 1147, 3379 1147, 3381 1147, 3381 1151, 3381 1161))",179.6755,,,,,,,
Cotham Heights,CH11,,CH11_047,"POLYGON ((3366 1147, 3363 1147, 3359 1147, 3359 1149, 3359 1151, 3359 1151, 3359 1158, 3360 1158, 3369 1158, 3370 1158, 3370 1166, 3370 1169, 3381 1169, 3381 1168, 3381 1163, 3381 1161, 3381 1151, 3381 1147, 3379 1147, 3375 1147, 3366 1147))",5.6577,,,,,,,
Cotham Heights,CH2,,CH2_038,"POLYGON ((3235 1356, 3235 1356, 3235 1363, 3235 1371, 3235 1376, 3235 1380, 3235 1388, 3235 1392, 3235 1397, 3235 1400, 3242 1400, 3254 1400, 3262 1400, 3265 1400, 3270 1400, 3274 1400, 3282 1400, 3282 1400, 3282 1394, 3282 1390, 3282 1386, 3282 1382, 3282 1378, 3274 1378, 3272 1378, 3265 1378, 3264 1378, 3260 1378, 3260 1376, 3260 1370, 3260 1367, 3260 1364, 3260 1358, 3260 1356, 3259 1356, 3256 1356, 3251 1356, 3243 1356, 3241 1356, 3235 1356))",24.6882,,,,,,,
Cotham Heights,CH3,,CH3_039,"POLYGON ((3243 1312, 3238 1312, 3235 1312, 3235 1323, 3235 1337, 3235 1352, 3235 1356, 3235 1356, 3241 1356, 3243 1356, 3251 1356, 3256 1356, 3259 1356, 3260 1356, 3260 1353, 3260 1351, 3260 1342, 3260 1341, 3260 1336, 3260 1334, 3265 1334, 3271 1334, 3273 1334, 3282 1334, 3282 1333, 3282 1325, 3282 1321, 3282 1315, 3282 1312, 3274 1312, 3268 1312, 3267 1312, 3265 1312, 3264 1312, 3260 1312, 3260 1312, 3257 1312, 3254 1312, 3254 1312, 3248 1312, 3244 1312, 3243 1312))",24.6882,,,,,,,
Cotham Heights,CH4,,CH4_040,"POLYGON ((3271 1334, 3265 1334, 3260 1334, 3260 1336, 3260 1341, 3260 1342, 3260 1351, 3260 1353, 3260 1356, 3260 1358, 3260 1364, 3260 1367, 3260 1370, 3260 1376, 3260 1378, 3264 1378, 3265 1378, 3272 1378, 3274 1378, 3282 1378, 3282 1378, 3283 1378, 3287 1378, 3293 1378, 3300 1378, 3304 1378, 3304 1378, 3304 1369, 3304 1365, 3304 1365, 3304 1355, 3304 1353, 3304 1349, 3304 1343, 3304 1342, 3304 1341, 3304 1334, 3303 1334, 3302 1334, 3299 1334, 3299 1334, 3298 1334, 3295 1334, 3294 1334, 3293 1334, 3284 1334, 3282 1334, 3273 1334, 3271 1334))",30.1745,,,,,,,
Cotham Heights,CH5,,CH5_041,"POLYGON ((3309 1334, 3304 1334, 3304 1341, 3304 1342, 3304 1343, 3304 1349, 3304 1353, 3304 1355, 3304 1365, 3304 1365, 3304 1369, 3304 1378, 3304 1378, 3317 1378, 3323 1378, 3326 1378, 3326 1374, 3326 1369, 3326 1366, 3326 1359, 3326 1357, 3326 1345, 3326 1342, 3326 1334, 3326 1334, 3322 1334, 3317 1334, 3317 1334, 3309 1334))",15.0873,,,,,,,
Cotham Heights,CH6,,CH6_042,"POLYGON ((3282 1321, 3282 1325, 3282 1333, 3282 1334, 3284 1334, 3293 1334, 3294 1334, 3295 1334, 3298 1334, 3299 1334, 3299 1334, 3302 1334, 3303 1334, 3304 1334, 3309 1334, 3317 1334, 3317 1334, 3322 1334, 3326 1334, 3326 1331, 3326 1320, 3326 1312, 3324 1312, 3321 1312, 3318 1312, 3313 1312, 3307 1312, 3301 1312, 3282 1312, 3282 1315, 3282 1321))",15.0873,,,,,,,
Cotham Heights,CH7,,CH7_043,"POLYGON ((3359 1377, 3359 1382, 3359 1384, 3359 1389, 3362 1389, 3363 1389, 3367 1389, 3373 1389, 3380 1389, 3381 1389, 3381 1389, 3381 1382, 3381 1379, 3381 1378, 3381 1367, 3380 1367, 3376 1367, 3368 1367, 3366 1367, 3359 1367, 3359 1368, 3359 1377))",7.5436,,,,,,,
Cotham Heights,CH8,,CH8_044,"POLYGON ((3379 1312, 3369 1312, 3339 1312, 3329 1312, 3326 1312, 3326 1320, 3326 1331, 3326 1334, 3326 1334, 3326 1342, 3326 1345, 3326 1357, 3326 1359, 3326 1366, 3326 1369, 3326 1374, 3326 1378, 3326 1385, 3326 1386, 3326 1422, 3326 1436, 3326 1437, 3326 1444, 3338 1444, 3348 1444, 3350 1444, 3358 1444, 3400 1444, 3410 1444, 3411 1444, 3414 1444, 3414 1437, 3414 1397, 3414 1394, 3414 1376, 3414 1361, 3414 1330, 3414 1316, 3414 1312, 3410 1312, 3402 1312, 3402 1312, 3393 1312, 3379 1312), (3359 1367, 3366 1367, 3368 1367, 3376 1367, 3380 1367, 3381 1367, 3381 1378, 3381 1379, 3381 1382, 3381 1389, 3381 1389, 3380 1389, 3373 1389, 3367 1389, 3363 1389, 3362 1389, 3359 1389, 3359 1384, 3359 1382, 3359 1377, 3359 1368, 3359 1367))",181.0471,,,,,,,
Cotham Heights,CH9,,CH9_045,"POLYGON ((3414 1260, 3414 1243, 3414 1227, 3414 1225, 3414 1223, 3408 1223, 3366 1223, 3362 1223, 3326 1223, 3326 1224, 3326 1234, 3326 1260, 3326 1260, 3326 1264, 3326 1283, 3326 1283, 3326 1312, 3329 1312, 3339 1312, 3369 1312, 3379 1312, 3393 1312, 3402 1312, 3402 1312, 3410 1312, 3414 1312, 3414 1310, 3414 1277, 3414 1267, 3414 1260))",122.0696,,,,,,,
Denton Town,D1,,D1_101,"POLYGON ((3117 1488, 3117 1510, 3139 1510, 3139 1488, 3117 1488))",7.5436,,,,,,,
Denton Town,D10,,D10_106,"POLYGON ((3084 1510, 3084 1537, 3172 1537, 3172 1510, 3084 1510))",37.0324,,,,,,,
Denton Town,D11,,D11_107,"POLYGON ((3172 1444, 3172 1537, 3235 1537, 3235 1444, 3172 1444))",91.3184,,,,,,,
Denton Town,D2,,D2_099,"POLYGON ((3106 1466, 3106 1488, 3128 1488, 3128 1466, 3106 1466))",7.5436,,,,,,,
Denton Town,D3,,D3_100,"POLYGON ((3128 1466, 3128 1488, 3150 1488, 3150 1466, 3128 1466))",7.5436,,,,,,,
Denton Town,D4,,D4_103,"POLYGON ((3139 1488, 3139 1510, 3172 1510, 3172 1466, 3150 1466, 3150 1488, 3139 1488))",18.8591,,,,,,,
Denton Town,D5,,D5_098,"POLYGON ((3128 1444, 3128 1466, 3172 1466, 3172 1444, 3128 1444))",15.0873,,,,,,,
Denton Town,D6,,D6_097,"POLYGON ((3084 1466, 3084 1444, 3128 1444, 3128 1466, 3084 1466))",15.0873,,,,,,,
Denton Town,D7,,D7_102,"POLYGON ((3084 1510, 3117 1510, 3117 1488, 3106 1488, 3106 1466, 3084 1466, 3084 1510))",18.8591,,,,,,,
Denton Town,D8,,D8_105,"POLYGON ((3040 1444, 3040 1510, 3084 1510, 3084 1444, 3040 1444))",45.2618,,,,,,,
Denton Town,D9,,D9_104,"POLYGON ((3040 1510, 3084 1510, 3084 1537, 3040 1537, 3040 1510))",18.5162,,,,,,,
Durdham Mews,DR1,,DR1_007,"POLYGON ((2798 1378, 2776 1378, 2776 1356, 2776 1334, 2798 1334, 2798 1356, 2798 1378))",15.0873,,,,,,,
Durdham Mews,DR10,,DR10_015,"POLYGON ((2688 1510, 2688 1537, 2798 1537, 2798 1510, 2798 1444, 2732 1444, 2732 1510, 2688 1510))",114.1831,,,,,,,
Durdham Mews,DR2,,DR2_036,"POLYGON ((2798 1400, 2754 1400, 2754 1312, 2798 1312, 2798 1334, 2776 1334, 2776 1378, 2798 1378, 2798 1400))",45.2618,,,,,,,
Durdham Mews,DR3,,DR3_009,"POLYGON ((2754 1356, 2688 1356, 2688 1444, 2798 1444, 2798 1400, 2754 1400, 2754 1356))",120.6981,,,,,,,
Durdham Mews,DR4,,DR4_008,"POLYGON ((2754 1356, 2688 1356, 2688 1268, 2754 1268, 2754 1356))",90.5235,,,,,,,
Durdham Mews,DR5,,DR5_010,"POLYGON ((2688 1356, 2688 1268, 2754 1268, 2754 1223, 2688 1223, 2585 1223, 2585 1356, 2688 1356))",259.8032,,,,,,,
Durdham Mews,DR6,,DR6_013,"POLYGON ((2585 1356, 2585 1444, 2688 1444, 2688 1356, 2585 1356))",141.2716,,,,,,,
Durdham Mews,DR7,,DR7_014,"POLYGON ((2585 1444, 2585 1537, 2688 1537, 2688 1510, 2644 1510, 2644 1444, 2585 1444))",104.0366,,,,,,,
Durdham Mews,DR8,,DR8_011,"POLYGON ((2688 1444, 2688 1477, 2732 1477, 2732 1510, 2644 1510, 2644 1444, 2688 1444))",67.8927,,,,,,,
Durdham Mews,DR9,,DR9_012,"POLYGON ((2688 1444, 2688 1477, 2732 1477, 2732 1444, 2688 1444))",22.6309,,,,,,,
Gorton Quarters,GR1,,GR1_090,"POLYGON ((3205 1334, 3172 1334, 3172 1356, 3205 1356, 3205 1334))",11.3154,,,,,,,
Gorton Quarters,GR10,,GR10_084,"POLYGON ((3205 1312, 3205 1356, 3194 1356, 3194 1400, 3235 1400, 3235 1356, 3235 1312, 3205 1312))",48.6907,,,,,,,
Gorton Quarters,GR2,,GR2_091,"POLYGON ((3172 1334, 3172 1312, 3205 1312, 3205 1334, 3172 1334))",11.3154,,,,,,,
Gorton Quarters,GR3,,GR3_089,"POLYGON ((3150 1334, 3150 1312, 3172 1312, 3172 1334, 3150 1334))",7.5436,,,,,,,
Gorton Quarters,GR4,,GR4_088,"POLYGON ((3128 1334, 3128 1312, 3150 1312, 3150 1334, 3128 1334))",7.5436,,,,,,,
Gorton Quarters,GR4,,GR4_093,"POLYGON ((3172 1356, 3172 1400, 3194 1400, 3194 1356, 3172 1356))",15.0873,,,,,,,
Gorton Quarters,GR5,,GR5_086,"POLYGON ((3150 1334, 3150 1356, 3128 1356, 3128 1334, 3150 1334))",7.5436,,,,,,,
Gorton Quarters,GR6,,GR6_087,"POLYGON ((3150 1356, 3150 1334, 3172 1334, 3172 1356, 3150 1356))",7.5436,,,,,,,
Gorton Quarters,GR7,,GR7_092,"POLYGON ((3172 1356, 3128 1356, 3128 1400, 3172 1400, 3172 1356))",30.1745,,,,,,,
Gorton Quarters,GR8,,GR8_094,"POLYGON ((3128 1400, 3128 1444, 3194 1444, 3194 1400, 3128 1400))",45.2618,,,,,,,
Gorton Quarters,GR9,,GR9_085,"POLYGON ((3194 1444, 3194 1400, 3235 1400, 3235 1444, 3194 1444))",28.1172,,,,,,,
Leighton,L1,,L1_001,"POLYGON ((3549 1627, 3482 1627, 3482 1567, 3549 1567, 3549 1627))",62.6558,,,,,,,
Leighton,L2,,L2_002,"POLYGON ((3482 1627, 3549 1627, 3549 1657, 3482 1657, 3414 1657, 3414 1537, 3482 1537, 3549 1537, 3549 1567, 3482 1567, 3482 1597, 3482 1627))",189.8376,,,,,,,
Leighton,L3,,L3_003,"POLYGON ((3235 1537, 3414 1537, 3414 1657, 3235 1657, 3235 1537))",334.7875,,,,,,,
Leighton,L4,,L4_004,"POLYGON ((3040 1537, 3235 1537, 3235 1657, 3040 1657, 3040 1537))",364.7126,,,,,,,
Leighton,L5,,L5_005,"POLYGON ((2895 1537, 2895 1657, 3040 1657, 3040 1537, 2895 1537))",271.1966,,,,,,,
Permbroke Corner,PC1,,PC1_067,"POLYGON ((3414 1455, 3414 1444, 3414 1444, 3411 1444, 3410 1444, 3400 1444, 3358 1444, 3350 1444, 3348 1444, 3338 1444, 3326 1444, 3325 1444, 3322 1444, 3294 1444, 3284 1444, 3284 1444, 3274 1444, 3269 1444, 3258 1444, 3235 1444, 3235 1446, 3235 1491, 3235 1508, 3235 1537, 3254 1537, 3292 1537, 3322 1537, 3338 1537, 3384 1537, 3393 1537, 3414 1537, 3414 1528, 3414 1509, 3414 1493, 3414 1488, 3414 1487, 3414 1477, 3414 1455))",259.4603,,,,,,,
Permbroke Corner,PC2,,PC2_068,"POLYGON ((3517 1312, 3499 1312, 3491 1312, 3483 1312, 3444 1312, 3430 1312, 3429 1312, 3415 1312, 3414 1312, 3414 1316, 3414 1330, 3414 1361, 3414 1376, 3414 1394, 3414 1397, 3414 1437, 3414 1444, 3414 1444, 3414 1455, 3414 1477, 3414 1487, 3414 1488, 3414 1493, 3414 1509, 3414 1528, 3414 1537, 3452 1537, 3469 1537, 3484 1537, 3530 1537, 3549 1537, 3549 1510, 3549 1481, 3549 1442, 3549 1428, 3549 1387, 3549 1378, 3549 1339, 3549 1312, 3545 1312, 3517 1312))",473.4251,,,,,,,
Permbroke Corner,PC3,,PC3_069,"POLYGON ((3549 1092, 3548 1092, 3548 1092, 3508 1092, 3501 1092, 3462 1092, 3456 1092, 3426 1092, 3414 1092, 3414 1092, 3414 1123, 3414 1132, 3414 1133, 3414 1185, 3414 1185, 3414 1213, 3414 1223, 3414 1225, 3414 1227, 3414 1243, 3414 1260, 3414 1267, 3414 1277, 3414 1310, 3414 1312, 3415 1312, 3429 1312, 3430 1312, 3444 1312, 3483 1312, 3491 1312, 3499 1312, 3517 1312, 3545 1312, 3549 1312, 3549 1310, 3549 1268, 3549 1232, 3549 1206, 3549 1197, 3549 1175, 3549 1138, 3549 1092))",462.9045,,,,,,,
Techno Garden,T1,,T1_028,"POLYGON ((2842 1400, 2842 1422, 2864 1422, 2864 1400, 2842 1400))",7.5436,,,,,,,
Techno Garden,T2,,T2_029,"POLYGON ((2798 1400, 2798 1444, 2820 1444, 2853 1444, 2853 1422, 2842 1422, 2842 1400, 2820 1400, 2798 1400))",33.9463,,,,,,,
Techno Garden,T3,,T3_030,"POLYGON ((2864 1400, 2864 1422, 2853 1422, 2853 1444, 2908 1444, 2908 1400, 2864 1400))",33.9463,,,,,,,
Techno Garden,T4,,T4_027,"POLYGON ((2908 1400, 2908 1444, 2952 1444, 2952 1400, 2908 1400))",30.1745,,,,,,,
Techno Garden,T5,,T5_034,"POLYGON ((2853 1444, 2853 1488, 2952 1488, 2952 1444, 2853 1444))",67.8927,,,,,,,
Techno Garden,T6,,T6_033,"POLYGON ((2874 1537, 2874 1488, 2853 1488, 2853 1444, 2798 1444, 2798 1488, 2798 1510, 2798 1537, 2874 1537))",95.7604,,,,,,,
Techno Garden,T7,,T7_035,"POLYGON ((2874 1488, 2874 1537, 2952 1537, 2952 1488, 2874 1488))",59.5697,,,,,,,
Techno Garden,T8,,T8_032,"POLYGON ((2952 1537, 3040 1537, 3040 1488, 2952 1488, 2952 1537))",67.2069,,,,,,,
Techno Garden,T9,,T9_031,"POLYGON ((2952 1488, 2952 1444, 3040 1444, 3040 1488, 2952 1488))",60.349,,,,,,,
Tedding Temple,TD1,,TD1_135,"POLYGON ((2952 1312, 2996 1312, 2996 1268, 2952 1268, 2952 1312))",30.1745,,,,,,,
Tedding Temple,TD10,,TD10_130,"POLYGON ((3062 1268, 3084 1268, 3084 1246, 3062 1246, 3062 1268))",7.5436,,,,,,,
Tedding Temple,TD11,,TD11_131,"POLYGON ((3084 1223, 3062 1223, 3062 1246, 3084 1246, 3084 1223))",7.8865,,,,,,,
Tedding Temple,TD12,,TD12_138,"POLYGON ((3040 1246, 3040 1223, 3062 1223, 3062 1246, 3040 1246))",7.8865,,,,,,,
Tedding Temple,TD13,,TD13_143,"POLYGON ((3062 1246, 3040 1246, 3040 1268, 3062 1268, 3062 1246))",7.5436,,,,,,,
Tedding Temple,TD14,,TD14_144,"POLYGON ((3040 1246, 3018 1246, 3018 1268, 3040 1268, 3040 1246))",7.5436,,,,,,,
Tedding Temple,TD15,,TD15_139,"POLYGON ((3018 1246, 3018 1223, 3040 1223, 3040 1246, 3018 1246))",7.8865,,,,,,,
Tedding Temple,TD16,,TD16_141,"POLYGON ((2996 1246, 2996 1223, 3018 1223, 3018 1246, 2996 1246))",7.8865,,,,,,,
Tedding Temple,TD17,,TD17_136,"POLYGON ((2952 1268, 2952 1246, 3018 1246, 3018 1268, 2952 1268))",22.6309,,,,,,,
Tedding Temple,TD18,,TD18_140,"POLYGON ((2952 1246, 2952 1223, 2996 1223, 2996 1246, 2952 1246))",15.773,,,,,,,
Tedding Temple,TD19,,TD19_142,"POLYGON ((2908 1268, 2952 1268, 2952 1223, 2908 1223, 2908 1268))",30.8603,,,,,,,
Tedding Temple,TD2,,TD2_134,"POLYGON ((2996 1268, 2996 1290, 3018 1290, 3018 1268, 2996 1268))",7.5436,,,,,,,
Tedding Temple,TD20,,TD20_137,"POLYGON ((2908 1312, 2952 1312, 2952 1268, 2908 1268, 2908 1312))",30.1745,,,,,,,
Tedding Temple,TD3,,TD3_148,"POLYGON ((2996 1312, 3018 1312, 3018 1290, 2996 1290, 2996 1312))",7.5436,,,,,,,
Tedding Temple,TD4,,TD4_147,"POLYGON ((3040 1290, 3018 1290, 3018 1312, 3040 1312, 3040 1290))",7.5436,,,,,,,
Tedding Temple,TD5,,TD5_146,"POLYGON ((3040 1268, 3018 1268, 3018 1290, 3040 1290, 3040 1268))",7.5436,,,,,,,
Tedding Temple,TD6,,TD6_145,"POLYGON ((3062 1268, 3040 1268, 3040 1290, 3062 1290, 3062 1268))",7.5436,,,,,,,
Tedding Temple,TD7,,TD7_132,"POLYGON ((3040 1312, 3062 1312, 3062 1290, 3040 1290, 3040 1312))",7.5436,,,,,,,
Tedding Temple,TD8,,TD8_133,"POLYGON ((3062 1290, 3062 1312, 3084 1312, 3084 1290, 3062 1290))",7.5436,,,,,,,
Tedding Temple,TD9,,TD9_129,"POLYGON ((3062 1268, 3062 1290, 3084 1290, 3084 1268, 3062 1268))",7.5436,,,,,,,
Twicken Meads,TM1,,TM1_120,"POLYGON ((3150 1268, 3150 1290, 3172 1290, 3172 1268, 3150 1268))",7.5436,,,,,,,
Twicken Meads,TM10,,TM10_082,"POLYGON ((3205 1290, 3235 1290, 3235 1246, 3205 1246, 3205 1290))",20.5735,,,,,,,
Twicken Meads,TM11,,TM11_118,"POLYGON ((3150 1268, 3150 1246, 3205 1246, 3205 1290, 3172 1290, 3172 1268, 3150 1268))",30.1745,,,,,,,
Twicken Meads,TM12,,TM12_119,"POLYGON ((3172 1312, 3172 1290, 3205 1290, 3205 1312, 3172 1312))",11.3154,,,,,,,
Twicken Meads,TM13,,TM13_083,"POLYGON ((3205 1312, 3205 1290, 3235 1290, 3235 1312, 3205 1312))",10.2868,,,,,,,
Twicken Meads,TM2,,TM2_128,"POLYGON ((3084 1312, 3084 1290, 3106 1290, 3106 1268, 3150 1268, 3150 1290, 3172 1290, 3172 1312, 3084 1312))",45.2618,,,,,,,
Twicken Meads,TM3,,TM3_126,"POLYGON ((3084 1290, 3106 1290, 3106 1268, 3084 1268, 3084 1290))",7.5436,,,,,,,
Twicken Meads,TM4,,TM4_123,"POLYGON ((3084 1268, 3106 1268, 3106 1246, 3084 1246, 3084 1268))",7.5436,,,,,,,
Twicken Meads,TM5,,TM5_125,"POLYGON ((3084 1246, 3084 1223, 3106 1223, 3106 1246, 3084 1246))",7.8865,,,,,,,
Twicken Meads,TM6,,TM6_127,"POLYGON ((3106 1223, 3106 1268, 3128 1268, 3128 1223, 3106 1223))",15.4302,,,,,,,
Twicken Meads,TM7,,TM7_124,"POLYGON ((3128 1268, 3150 1268, 3150 1223, 3128 1223, 3128 1268))",15.4302,,,,,,,
Twicken Meads,TM8,,TM8_121,"POLYGON ((3150 1246, 3150 1223, 3205 1223, 3205 1246, 3150 1246))",19.7163,,,,,,,
