Zone,County,District,geometry,Area,Region,Population,Constituency,centroid
Dressingham,DS18,Dressingham and Oakfield Bush,"POLYGON ((2138 300, 2138 410, 2116 410, 2100 410, 2079 410, 2079 366, 2094 366, 2094 322, 2116 322, 2116 308.67, 2116 300, 2138 300))",78.179429,Lowland,6283,Upper Eastland and Readington,"(2113.1798245614036, 363.5877192982456)"
Dressingham,DS19,Dressingham and Oakfield Bush,"POLYGON ((2079 234, 2079 198, 2138 198, 2138 300, 2116 300, 2116 288.17, 2116 278, 2094 278, 2094 267, 2094 234, 2079 234))",70.822832,Lowland,4882,Upper Eastland and Readington,"(2113.6659330985917, 240.81778169014083)"
Dressingham,DS20,Dressingham and Oakfield Bush,"POLYGON ((2094 285.9, 2094 293.92, 2094 297.34, 2094 300, 2094 303.62, 2094 307.9, 2094 314.04, 2094 316.96, 2094 319.88, 2094 322, 2116 322, 2116 308.67, 2116 300, 2116 288.17, 2116 278, 2094 278, 2094 285.9))",15.087257000000001,Lowland,11085,Upper Eastland and Readington,"(2105.0000000000005, 300.00000000000006)"
Dressingham,DS21,Dressingham and Oakfield Bush,"POLYGON ((2079 314.9, 2079 322, 2079 333, 2079 344, 2079 366, 2094 366, 2094 322, 2094 319.88, 2094 316.96, 2094 314.04, 2094 307.9, 2094 303.62, 2094 300, 2082.03 300, 2079 300, 2079 307.97, 2079 314.9))",15.430152,Lowland,26492,Upper Eastland and Readington,"(2086.4999999999995, 333.00000000000006)"
Dressingham,DS22,Dressingham and Oakfield Bush,"POLYGON ((2079 272.5, 2079 278, 2079 284.85, 2079 291.96, 2079 300, 2082.03 300, 2094 300, 2094 297.34, 2094 293.92, 2094 285.9, 2094 278, 2094 267, 2094 234, 2079 234, 2079 250.5, 2079 267, 2079 272.5))",15.430151,Lowland,25539,Upper Eastland and Readington,"(2086.5, 267.0)"
Dressingham,DS23,Dressingham and Oakfield Bush,"POLYGON ((1822 410, 1822 198, 2079 198, 2079 234, 2079 250.5, 2079 267, 2079 272.5, 2079 278, 2079 284.85, 2079 291.96, 2079 300, 2079 307.97, 2079 314.9, 2079 322, 2079 333, 2079 344, 2079 366, 2079 410, 1822 410))",849.188203,Lowland,10392,Upper Eastland and Readington,"(1950.5, 304.0)"
Eton Gate,E01,East Forest,"POLYGON ((1566 -176.1, 1566 -162, 1577 -162, 1588 -162, 1588 -169.18, 1588 -176.1, 1588 -184, 1577 -184, 1566 -184, 1566 -176.1))",7.543629,Lowland,15806,East Forest,"(1577.0, -173.0)"
Eton Gate,E02,East Forest,"POLYGON ((1588 -198.1, 1588 -206, 1566 -206, 1566 -184, 1577 -184, 1588 -184, 1588 -186.89, 1588 -191.96, 1588 -198.1))",7.543628,Lowland,11562,East Forest,"(1577.0, -195.0)"
Eton Gate,E03,East Forest,"POLYGON ((1588 -206, 1588 -198.1, 1588 -191.96, 1588 -186.89, 1588 -184, 1595.67 -184, 1600.31 -184, 1605.64 -184, 1610 -184, 1610 -189.11, 1610 -191.72, 1610 -194.23, 1610 -197.95, 1610 -206, 1594.78 -206, 1588 -206))",7.54363,Lowland,60548,East Forest,"(1599.0000000000002, -195.00000000000003)"
Eton Gate,E04,East Forest,"POLYGON ((1588 -184, 1588 -176.1, 1588 -169.18, 1588 -162, 1590.86 -162, 1599.21 -162, 1610 -162, 1610 -167.92, 1610 -176.05, 1610 -180.61, 1610 -184, 1605.64 -184, 1600.31 -184, 1595.67 -184, 1588 -184))",7.543631,Lowland,59567,East Forest,"(1598.9999999999998, -173.0)"
Eton Gate,E05,East Forest,"POLYGON ((1610 -167.92, 1610 -162, 1621 -162, 1632 -162, 1632 -173.36, 1632 -176.05, 1632 -184, 1626.5 -184, 1622.9 -184, 1619.65 -184, 1613.33 -184, 1610 -184, 1610 -180.61, 1610 -176.05, 1610 -167.92))",7.54363,Lowland,44979,East Forest,"(1621.0, -172.99999999999997)"
Eton Gate,E06,East Forest,"POLYGON ((1610 -206, 1610 -197.95, 1610 -194.23, 1610 -191.72, 1610 -189.11, 1610 -184, 1613.33 -184, 1619.65 -184, 1622.9 -184, 1626.5 -184, 1632 -184, 1632 -195, 1632 -206, 1621 -206, 1610 -206))",7.543629,Lowland,42144,East Forest,"(1621.0, -195.0)"
Eton Gate,E07,East Forest,"POLYGON ((1638.98 -206, 1632 -206, 1632 -195, 1632 -184, 1654 -184, 1654 -206, 1647.77 -206, 1643 -206, 1638.98 -206))",7.543628999999999,Lowland,5231,East Forest,"(1643.0, -195.0)"
Eton Gate,E08,East Forest,"POLYGON ((1610 -140, 1610 -151, 1610 -162, 1621 -162, 1632 -162, 1632 -173.36, 1632 -176.05, 1632 -184, 1654 -184, 1654 -140, 1610 -140))",22.630887,Lowland,4529,East Forest,"(1635.6666666666667, -158.33333333333334)"
Eton Gate,E09,East Forest,"POLYGON ((1588 -162, 1577 -162, 1566 -162, 1566 -140, 1588 -140, 1610 -140, 1610 -151, 1610 -162, 1599.21 -162, 1590.86 -162, 1588 -162))",15.087258,Lowland,6422,East Forest,"(1588.0, -151.0)"
Eton Gate,E10,East Forest,"POLYGON ((1522 -140, 1522 -184, 1566 -184, 1566 -176.1, 1566 -162, 1566 -140, 1522 -140))",30.174517,Lowland,2231,East Forest,"(1544.0, -162.0)"
Eton Gate,E11,East Forest,"POLYGON ((1522 -184, 1566 -184, 1566 -206, 1588 -206, 1588 -228, 1522 -228, 1522 -184))",37.718146,Lowland,1917,East Forest,"(1550.6, -208.2)"
Eton Gate,E12,East Forest,"POLYGON ((1632 -220.1, 1632 -228, 1610 -228, 1588 -228, 1588 -206, 1594.78 -206, 1610 -206, 1621 -206, 1632 -206, 1632 -213.96, 1632 -220.1))",15.087258,Lowland,5943,East Forest,"(1610.0, -217.00000000000003)"
Eton Gate,E13,East Forest,"POLYGON ((1632 -228, 1632 -220.1, 1632 -213.96, 1632 -206, 1638.98 -206, 1643 -206, 1647.77 -206, 1654 -206, 1654 -213.91, 1654 -221.55, 1654 -228, 1641.59 -228, 1632 -228))",7.543628,Lowland,39162,East Forest,"(1642.9999999999998, -216.99999999999997)"
Eton Gate,E14,East Forest,"POLYGON ((1822 -184, 1822 -357, 1586 -357, 1587 -292.5, 1588 -228, 1610 -228, 1632 -228, 1641.59 -228, 1654 -228, 1654 -221.55, 1654 -213.91, 1654 -206, 1654 -184, 1673 -184, 1730 -184, 1822 -184))",587.701703,Lowland,23805,East Forest,"(1711.066698490996, -275.6162781446415)"
Eton Gate,E15,East Forest,"POLYGON ((1586 -357, 1386 -357, 1386 -292.5, 1386 -228, 1386 -140, 1522 -140, 1522 -184, 1522 -228, 1588 -228, 1587 -292.5, 1586 -357))",590.663044,Lowland,11760,East Forest,"(1476.2369580705597, -258.1621500382616)"
Eton Gate,E16,East Forest,"POLYGON ((1197 -357, 1197 -140, 1386 -140, 1386 -228, 1386 -292.5, 1386 -357, 1197 -357))",639.229054,Lowland,1936,East Forest,"(1291.5, -248.5)"
Eton Gate,E17,East Forest,"POLYGON ((1282 91, 1282 93, 1456 93, 1456 58, 1386 58, 1386 -37, 1386 -140, 1197 -140, 1197 91, 1282 91))",721.897254,Lowland,2266,East Forest,"(1298.5409352937365, -18.687188289396982)"
Eton Gate,E18,East Forest,"POLYGON ((1456 93, 1456 58, 1555 58, 1555 68.97, 1555 80, 1522 80, 1522 93, 1456 93))",47.319128,Lowland,4877,East Forest,"(1500.8369565217392, 73.94565217391305)"
Eton Gate,E19,East Forest,"POLYGON ((1386 -37, 1577 -37, 1577 -27, 1588 -27, 1588 -19.32, 1588 -13.75, 1588 -0.5, 1588 36, 1575.16 36, 1555 36, 1555 58, 1456 58, 1386 58, 1386 -37))",286.065639,Lowland,4325,East Forest,"(1483.0852130325814, 9.310940394464422)"
Eton Gate,E20,East Forest,"POLYGON ((1588 -19.32, 1588 -13.75, 1588 -0.5, 1588 36, 1621 36, 1654 36, 1654 -0.5, 1654 -37, 1621 -37, 1599 -37, 1599 -31.56, 1599 -27, 1594.79 -27, 1588 -27, 1588 -19.32))",73.378938,Lowland,18677,East Forest,"(1621.6425233644864, 0.235981308411215)"
Eton Gate,E21,East Forest,"POLYGON ((1577 -48, 1577 -44.39, 1577 -40.44, 1577 -37, 1577 -27, 1588 -27, 1594.79 -27, 1599 -27, 1599 -31.56, 1599 -37, 1599 -38.18, 1599 -43.09, 1599 -48, 1594.47 -48, 1588 -48, 1584.75 -48, 1577 -48))",7.200737,Lowland,28133,East Forest,"(1588.0, -37.5)"
Eton Gate,E22,East Forest,"POLYGON ((1386 -37, 1386 -140, 1522 -140, 1566 -140, 1588 -140, 1588 -48, 1584.75 -48, 1577 -48, 1577 -44.39, 1577 -40.44, 1577 -37, 1386 -37))",322.39663,Lowland,3755,East Forest,"(1486.441358472323, -88.7690838772057)"
Eton Gate,E23,East Forest,"POLYGON ((1588 -140, 1588 -48, 1594.47 -48, 1599 -48, 1599 -43.09, 1599 -38.18, 1599 -37, 1621 -37, 1654 -37, 1654 -140, 1610 -140, 1588 -140))",104.067793,Lowland,2954,East Forest,"(1621.498352553542, -89.333607907743)"
Eton Gate,E24,East Forest,"POLYGON ((1654 -140, 1654 -37, 1730 -37, 1822 -37, 1822 -62.75, 1822 -71.66, 1822 -82.19, 1822 -91.27, 1822 -97.09, 1822 -140, 1822 -184, 1730 -184, 1673 -184, 1654 -184, 1654 -140))",384.912119,Lowland,49618,East Forest,"(1738.0, -110.5)"
Eton Gate,E25,East Forest,"POLYGON ((1654 -37, 1654 -0.5, 1654 36, 1730 36, 1730 58, 1730 93, 1730 111, 1774 111, 1822 111, 1822 36, 1822 -37, 1730 -37, 1654 -37))",298.690307,Lowland,23527,East Forest,"(1751.6819035691922, 26.14370695053225)"
Eton Gate,E26,East Forest,"POLYGON ((1621 36, 1621 58, 1654 58, 1654 93, 1730 93, 1730 58, 1730 36, 1654 36, 1621 36))",78.834042,Lowland,15789,East Forest,"(1684.1773428232502, 61.98813760379597)"
Eton Gate,E27,East Forest,"POLYGON ((1621 93, 1621 79.78, 1621 68.51, 1621 58, 1654 58, 1654 93, 1621 93))",18.001842,Lowland,5742,East Forest,"(1637.5, 75.5)"
Eton Gate,E28,East Forest,"POLYGON ((1588 68.1, 1588 71.72, 1588 80, 1594.87 80, 1605 80, 1605 83.31, 1605 89.06, 1605 93, 1609.1 93, 1613.2 93, 1621 93, 1621 79.78, 1621 68.51, 1621 58, 1608.46 58, 1596.25 58, 1588 58, 1588 62.25, 1588 68.1))",14.557333,Lowland,52806,East Forest,"(1606.3929336188437, 72.89721627408996)"
Eton Gate,E29,East Forest,"POLYGON ((1572 80, 1572 86.39, 1572 93, 1577.12 93, 1580.18 93, 1588 93, 1596.92 93, 1602.56 93, 1605 93, 1605 89.06, 1605 83.31, 1605 80, 1594.87 80, 1588 80, 1580.66 80, 1573.01 80, 1572 80))",6.686398000000001,Lowland,36484,East Forest,"(1588.5, 86.5)"
Eton Gate,E30,East Forest,"POLYGON ((1555 58, 1555 68.97, 1555 80, 1555 93, 1561.66 93, 1566.83 93, 1572 93, 1572 86.39, 1572 80, 1573.01 80, 1580.66 80, 1588 80, 1588 71.72, 1588 68.1, 1588 62.25, 1588 58, 1580.56 58, 1569.32 58, 1560.75 58, 1555 58))",14.759951,Lowland,60652,East Forest,"(1569.6330517423442, 73.08394931362199)"
Eton Gate,E31,East Forest,"POLYGON ((1522 93, 1522 80, 1555 80, 1555 93, 1522 93))",6.686399,Lowland,1205,East Forest,"(1538.5, 86.5)"
Eton Gate,E32,East Forest,"POLYGON ((1588 36, 1575.16 36, 1555 36, 1555 58, 1560.75 58, 1569.32 58, 1580.56 58, 1588 58, 1588 47, 1588 36))",11.315443,Lowland,11797,East Forest,"(1571.4999999999998, 47.0)"
Eton Gate,E33,East Forest,"POLYGON ((1621 58, 1621 36, 1588 36, 1588 47, 1588 58, 1596.25 58, 1608.46 58, 1621 58))",11.315443,Lowland,9437,East Forest,"(1604.5, 47.0)"
Grillbys Crest,GC01,East Highland,"POLYGON ((2578 -96, 2578 -74, 2578 -52, 2578 -30, 2600 -30, 2600 -52, 2605.5 -52, 2611 -52, 2616.5 -52, 2622 -52, 2622 -57.5, 2622 -63, 2622 -74, 2611 -74, 2600 -74, 2600 -96, 2583 -96, 2578 -96))",30.174516999999998,Highland,52513,East Highland,"(2594.5, -63.0)"
Grillbys Crest,GC02,East Highland,"POLYGON ((2578 -52, 2578 -74, 2578 -96, 2494.5 -96, 2411 -96, 2411 80, 2578 80, 2578 8.5, 2578 -30, 2578 -52))",458.104025,Highland,9295,East Highland,"(2494.5, -8.0)"
Grillbys Crest,GC03,East Highland,"POLYGON ((2583 -357, 2411 -357, 2411 -96, 2494.5 -96, 2578 -96, 2583 -96, 2583 -123.5, 2583 -226.5, 2583 -357))",699.687189,Highland,6161,East Highland,"(2497.0, -226.5)"
Grillbys Crest,GC04,East Highland,"POLYGON ((2754 -250, 2754 -357, 2583 -357, 2583 -226.5, 2583 -123.5, 2583 -96, 2600 -96, 2600 -74, 2611 -74, 2622 -74, 2622 -63, 2662 -63, 2754 -63, 2754 -124, 2754 -184, 2754 -250))",771.055531,Highland,11645,East Highland,"(2669.6544541246385, -212.17205029209032)"
Grillbys Crest,GC05,East Highland,"POLYGON ((2622 -63, 2622 -57.5, 2622 -52, 2616.5 -52, 2611 -52, 2605.5 -52, 2600 -52, 2600 -30, 2578 -30, 2578 8.5, 2578 80, 2662 80, 2754 80, 2754 14, 2754 -63, 2662 -63, 2622 -63))",377.18145799999996,Highland,10299,East Highland,"(2668.86, 10.81)"
Grillbys Crest,GC06,East Highland,"POLYGON ((2411 80, 2411 212, 2494.5 212, 2556 212, 2578 212, 2589 212, 2600 212, 2662 212, 2732 212, 2732 201, 2732 190, 2746 190, 2754 190, 2754 146, 2754 80, 2662 80, 2578 80, 2411 80))",698.128588,Highland,13418,East Highland,"(2580.765717092338, 145.4056974459725)"
Grillbys Crest,GC07,East Highland,"POLYGON ((2411 276, 2411 340, 2494.5 340, 2578 340, 2578 276, 2578 234, 2567 234, 2556 234, 2556 223, 2556 212, 2494.5 212, 2411 212, 2411 276))",325.622935,Highland,14964,East Highland,"(2492.820409726211, 277.22783840704574)"
Grillbys Crest,GC08,East Highland,"POLYGON ((2556 223, 2556 234, 2567 234, 2578 234, 2589 234, 2600 234, 2600 223, 2600 212, 2589 212, 2578 212, 2556 212, 2556 223))",15.087256999999997,Highland,31653,East Highland,"(2578.0, 223.0)"
Grillbys Crest,GC09,East Highland,"POLYGON ((2600 212, 2600 223, 2600 234, 2589 234, 2578 234, 2578 276, 2578 340, 2746 340, 2746 276, 2746 244, 2746 212, 2739 212, 2732 212, 2662 212, 2600 212))",327.61794299999997,Highland,9956,East Highland,"(2663.680875356803, 277.22036156041867)"
Grillbys Crest,GC10,East Highland,"POLYGON ((2746 190, 2732 190, 2732 201, 2732 212, 2739 212, 2746 212, 2754 212, 2754 210, 2754 206.5, 2754 200, 2754 195.5, 2754 190, 2746 190))",7.543629000000001,Highland,19114,East Highland,"(2743.0, 201.0)"
Grillbys Crest,GC11,East Highland,"POLYGON ((2754 212, 2746 212, 2746 244, 2746 276, 2746 340, 2831 340, 2908 340, 2908 276, 2908 242, 2908 210, 2831 210, 2792.5 210, 2754 210, 2754 212))",327.992008,Highland,9232,East Highland,"(2827.0585440030413, 275.04865995057975)"
Grillbys Crest,GC12,East Highland,"POLYGON ((2754 146, 2754 190, 2754 195.5, 2754 200, 2754 206.5, 2754 210, 2792.5 210, 2831 210, 2908 210, 2908 145, 2908 80, 2831 80, 2754 80, 2754 146))",312.031932,Highland,7870,East Highland,"(2831.0, 145.0)"
Goldcrest Villas,GD01,Goldcrest Villas,"POLYGON ((2873 -96, 2873 -88, 2873 -80, 2879.5 -80, 2886 -80, 2889.67 -80, 2893.33 -80, 2900.67 -80, 2908 -80, 2908 -88, 2908 -93.33, 2908 -96, 2908 -99.5, 2908 -101.25, 2908 -106.5, 2908 -110, 2904.33 -110, 2897 -110, 2889.67 -110, 2886 -110, 2873 -110, 2873 -103, 2873 -96))",16.365309,Highland,126449,East Highland,"(2890.5, -95.0)"
Goldcrest Villas,GD02,Goldcrest Villas,"POLYGON ((2867 -96, 2861 -96, 2837 -96, 2837 -74.33, 2837 -63, 2861 -63, 2873 -63, 2886 -63, 2886 -68.67, 2886 -74.33, 2886 -77.17, 2886 -80, 2879.5 -80, 2873 -80, 2873 -88, 2873 -96, 2867 -96))",21.960689000000002,Highland,23612,East Highland,"(2858.842796309439, -78.24520936834635)"
Goldcrest Villas,GD03,Goldcrest Villas,"POLYGON ((2908 -117, 2908 -124, 2886 -124, 2873 -124, 2837 -124, 2837 -110, 2837 -96, 2861 -96, 2867 -96, 2873 -96, 2873 -103, 2873 -110, 2886 -110, 2889.67 -110, 2897 -110, 2904.33 -110, 2908 -110, 2908 -113.5, 2908 -117))",23.347842,Highland,22244,East Highland,"(2866.61214953271, -112.28971962616822)"
Goldcrest Villas,GD04,Goldcrest Villas,"POLYGON ((2908 -113.5, 2908 -110, 2908 -106.5, 2908 -101.25, 2908 -99.5, 2908 -96, 2913.5 -96, 2919 -96, 2930 -96, 2930 -99.5, 2930 -103, 2930 -110, 2930 -117, 2930 -124, 2919 -124, 2908 -124, 2908 -117, 2908 -113.5))",9.600983,Highland,20775,East Highland,"(2919.0, -110.0)"
Goldcrest Villas,GD05,Goldcrest Villas,"POLYGON ((2908 -96, 2908 -93.33, 2908 -88, 2908 -80, 2900.67 -80, 2893.33 -80, 2889.67 -80, 2886 -80, 2886 -77.17, 2886 -74.33, 2886 -68.67, 2886 -63, 2908 -63, 2919 -63, 2930 -63, 2930 -74, 2930 -85, 2930 -88, 2930 -90.5, 2930 -96, 2919 -96, 2913.5 -96, 2908 -96))",17.144613,Highland,38060,East Highland,"(2911.52, -76.78)"
Goldcrest Villas,GD06,Goldcrest Villas,"POLYGON ((2930 -88, 2930 -85, 2930 -74, 2930 -63, 2941 -63, 2952 -63, 2952 -74, 2952 -79.5, 2952 -85, 2952 -87.75, 2952 -96, 2944.67 -96, 2941 -96, 2935.5 -96, 2930 -96, 2930 -90.5, 2930 -88))",11.315444999999999,Highland,37726,East Highland,"(2941.0, -79.5)"
Goldcrest Villas,GD07,Goldcrest Villas,"POLYGON ((2935.5 -124, 2930 -124, 2930 -117, 2930 -110, 2930 -103, 2930 -99.5, 2930 -96, 2935.5 -96, 2941 -96, 2944.67 -96, 2952 -96, 2952 -110, 2952 -117, 2952 -124, 2946.5 -124, 2935.5 -124))",9.60098,Highland,32004,East Highland,"(2941.0, -110.0)"
Goldcrest Villas,GD08,Goldcrest Villas,"POLYGON ((2919 -139, 2908 -139, 2908 -124, 2919 -124, 2930 -124, 2935.5 -124, 2946.5 -124, 2952 -124, 2952 -131.5, 2952 -139, 2952 -146.5, 2952 -154, 2941 -154, 2930 -154, 2919 -154, 2919 -139))",18.001844000000002,Highland,36807,East Highland,"(2932.3571428571427, -137.92857142857142)"
Goldcrest Villas,GD09,Goldcrest Villas,"POLYGON ((2952 -131.5, 2952 -124, 2959.33 -124, 2966.67 -124, 2974 -124, 2985 -124, 2996 -124, 2996 -131.5, 2996 -139, 2996 -146.5, 2996 -154, 2974 -154, 2966.67 -154, 2952 -154, 2952 -146.5, 2952 -139, 2952 -131.5))",20.573536,Highland,30257,East Highland,"(2974.0, -139.0)"
Goldcrest Villas,GD10,Goldcrest Villas,"POLYGON ((3018 -154, 2996 -154, 2996 -146.5, 2996 -139, 2996 -131.5, 2996 -124, 3001.5 -124, 3004.25 -124, 3007 -124, 3009.75 -124, 3012.5 -124, 3018 -124, 3018 -131.5, 3018 -139, 3018 -146.5, 3018 -154))",10.286763,Highland,53578,East Highland,"(3007.0, -139.0)"
Goldcrest Villas,GD11,Goldcrest Villas,"POLYGON ((2952 -110, 2952 -96, 2959.33 -96, 2964.22 -96, 2966.67 -96, 2974 -96, 2985 -96, 2996 -96, 2996 -103, 2996 -106.5, 2996 -110, 3001.5 -110, 3007 -110, 3012.5 -110, 3018 -110, 3018 -117, 3018 -124, 3012.5 -124, 3009.75 -124, 3007 -124, 3004.25 -124, 3001.5 -124, 2996 -124, 2985 -124, 2974 -124, 2966.67 -124, 2959.33 -124, 2952 -124, 2952 -117, 2952 -110))",24.002454999999998,Highland,49071,Goldcrest Cradle,"(2980.6, -111.4)"
Goldcrest Villas,GD12,Goldcrest Villas,"POLYGON ((3007 -110, 3001.5 -110, 2996 -110, 2996 -106.5, 2996 -103, 2996 -96, 3001.5 -96, 3007 -96, 3018 -96, 3023.5 -96, 3029 -96, 3040 -96, 3040 -103, 3040 -106.5, 3040 -110, 3040 -113.5, 3040 -117, 3040 -124, 3034.5 -124, 3029 -124, 3018 -124, 3018 -117, 3018 -110, 3012.5 -110, 3007 -110))",14.401470999999999,Highland,47095,Goldcrest Cradle,"(3021.6666666666665, -107.66666666666667)"
Goldcrest Villas,GD13,Goldcrest Villas,"POLYGON ((3040 -117, 3040 -113.5, 3040 -110, 3040 -106.5, 3040 -103, 3040 -96, 3051 -96, 3062 -96, 3073 -96, 3078.5 -96, 3084 -96, 3084 -106.5, 3084 -110, 3084 -117, 3084 -124, 3062 -124, 3051 -124, 3040 -124, 3040 -117))",19.201965000000005,Highland,47356,Goldcrest Cradle,"(3062.0, -110.0)"
Goldcrest Villas,GD14,Goldcrest Villas,"POLYGON ((3051 -96, 3040 -96, 3040 -90.5, 3040 -85, 3040 -82.25, 3040 -79.5, 3040 -74, 3040 -63, 3062 -63, 3084 -63, 3084 -74, 3084 -79.5, 3084 -85, 3084 -90.5, 3084 -96, 3078.5 -96, 3073 -96, 3062 -96, 3051 -96))",22.630891000000002,Highland,60047,Goldcrest Cradle,"(3062.0, -79.5)"
Goldcrest Villas,GD15,Goldcrest Villas,"POLYGON ((3018 -85, 3018 -82.25, 3018 -79.5, 3018 -76.75, 3018 -74, 3029 -74, 3040 -74, 3040 -79.5, 3040 -82.25, 3040 -85, 3040 -90.5, 3040 -96, 3029 -96, 3023.5 -96, 3018 -96, 3018 -93.25, 3018 -90.5, 3018 -85))",7.543628,Highland,29424,Goldcrest Cradle,"(3029.0, -85.0)"
Goldcrest Villas,GD16,Goldcrest Villas,"POLYGON ((3018 -74, 3018 -65.75, 3018 -63, 3018 -60.25, 3018 -57.5, 3018 -54.75, 3018 -52, 3023.5 -52, 3029 -52, 3040 -52, 3040 -63, 3040 -74, 3029 -74, 3018 -74))",7.543628,Highland,33418,Goldcrest Cradle,"(3029.0, -63.0)"
Goldcrest Villas,GD17,Goldcrest Villas,"POLYGON ((3018 -49.25, 3018 -46.5, 3018 -41, 3018 -38.25, 3018 -35.5, 3018 -30, 3020.75 -30, 3023.5 -30, 3034.5 -30, 3037.25 -30, 3040 -30, 3040 -41, 3040 -52, 3029 -52, 3023.5 -52, 3018 -52, 3018 -49.25))",7.543626,Highland,58544,Goldcrest Cradle,"(3029.0, -41.0)"
Goldcrest Villas,GD18,Goldcrest Villas,"POLYGON ((3018 -27.25, 3018 -24.5, 3018 -21.75, 3018 -19, 3018 -16.25, 3018 -13.5, 3018 -10.75, 3018 -8, 3023.5 -8, 3029 -8, 3040 -8, 3040 -13.5, 3040 -19, 3040 -30, 3037.25 -30, 3034.5 -30, 3023.5 -30, 3020.75 -30, 3018 -30, 3018 -27.25))",7.543623999999999,Highland,67300,Goldcrest Cradle,"(3029.0, -19.0)"
Goldcrest Villas,GD19,Goldcrest Villas,"POLYGON ((2998.75 -30, 2996 -30, 2996 -24.5, 2996 -19, 2996 -13.5, 2996 -8, 3001.5 -8, 3007 -8, 3012.5 -8, 3018 -8, 3018 -10.75, 3018 -13.5, 3018 -16.25, 3018 -19, 3018 -21.75, 3018 -24.5, 3018 -27.25, 3018 -30, 3015.25 -30, 3012.5 -30, 3009.75 -30, 3007 -30, 3001.5 -30, 2998.75 -30))",7.543624999999999,Highland,64692,Goldcrest Cradle,"(3007.0, -19.0)"
Goldcrest Villas,GD20,Goldcrest Villas,"POLYGON ((3007 -52, 3004.25 -52, 2996 -52, 2996 -46.5, 2996 -35.5, 2996 -30, 2998.75 -30, 3001.5 -30, 3007 -30, 3009.75 -30, 3012.5 -30, 3015.25 -30, 3018 -30, 3018 -35.5, 3018 -38.25, 3018 -41, 3018 -46.5, 3018 -49.25, 3018 -52, 3015.25 -52, 3009.75 -52, 3007 -52))",7.5436250000000005,Highland,76174,Goldcrest Cradle,"(3007.0, -41.0)"
Goldcrest Villas,GD21,Goldcrest Villas,"POLYGON ((2996 -57.5, 2996 -54.75, 2996 -52, 3004.25 -52, 3007 -52, 3009.75 -52, 3015.25 -52, 3018 -52, 3018 -54.75, 3018 -57.5, 3018 -60.25, 3018 -63, 3018 -65.75, 3018 -74, 3015.25 -74, 3012.5 -74, 3007 -74, 2996 -74, 2996 -68.5, 2996 -63, 2996 -57.5))",7.543626999999999,Highland,44943,Goldcrest Cradle,"(3007.0, -63.0)"
Goldcrest Villas,GD22,Goldcrest Villas,"POLYGON ((3018 -96, 3007 -96, 3001.5 -96, 2996 -96, 2996 -90.5, 2996 -85, 2996 -74, 3007 -74, 3012.5 -74, 3015.25 -74, 3018 -74, 3018 -76.75, 3018 -79.5, 3018 -82.25, 3018 -85, 3018 -90.5, 3018 -93.25, 3018 -96))",7.543627999999999,Highland,27867,Goldcrest Cradle,"(3007.0, -85.0)"
Goldcrest Villas,GD23,Goldcrest Villas,"POLYGON ((2952 -96, 2952 -87.75, 2952 -85, 2952 -79.5, 2952 -74, 2952 -63, 2974 -63, 2974 -74, 2990.5 -74, 2996 -74, 2996 -85, 2996 -90.5, 2996 -96, 2985 -96, 2974 -96, 2966.67 -96, 2964.22 -96, 2959.33 -96, 2952 -96))",18.859075,Highland,29195,Goldcrest Cradle,"(2971.8, -81.7)"
Goldcrest Villas,GD24,Goldcrest Villas,"POLYGON ((2952 -63, 2952 -46.5, 2952 -30, 2974 -30, 2996 -30, 2996 -35.5, 2996 -46.5, 2996 -52, 2996 -54.75, 2996 -57.5, 2996 -63, 2996 -68.5, 2996 -74, 2990.5 -74, 2974 -74, 2974 -63, 2952 -63))",26.402703,Highland,32100,Goldcrest Cradle,"(2975.5714285714284, -49.642857142857146)"
Goldcrest Villas,GD25,Goldcrest Villas,"POLYGON ((2952 -8, 2952 3, 2952 14, 2963 14, 2968.5 14, 2974 14, 2974 8.5, 2974 -2.5, 2974 -8, 2974 -19, 2974 -30, 2952 -30, 2952 -8))",15.087259,Highland,23168,Goldcrest Cradle,"(2963.0, -8.0)"
Goldcrest Villas,GD26,Goldcrest Villas,"POLYGON ((2996 -24.5, 2996 -30, 2974 -30, 2974 -19, 2974 -8, 2974 -2.5, 2974 8.5, 2974 14, 2979.5 14, 2985 14, 2990.5 14, 2996 14, 3001.5 14, 3004.25 14, 3007 14, 3012.5 14, 3018 14, 3018 3, 3018 -2.5, 3018 -8, 3012.5 -8, 3007 -8, 3001.5 -8, 2996 -8, 2996 -13.5, 2996 -19, 2996 -24.5))",22.630889,Highland,85163,Goldcrest Cradle,"(2992.3333333333335, -4.333333333333333)"
Goldcrest Villas,GD27,Goldcrest Villas,"POLYGON ((2979.5 14, 2974 14, 2974 19.5, 2974 25, 2974 30.5, 2974 36, 2979.5 36, 2985 36, 2990.5 36, 2996 36, 3001.5 36, 3007 36, 3012.5 36, 3015.25 36, 3018 36, 3018 30.5, 3018 25, 3018 14, 3012.5 14, 3007 14, 3004.25 14, 3001.5 14, 2996 14, 2990.5 14, 2985 14, 2979.5 14))",15.087254,Highland,183255,Goldcrest Cradle,"(2996.0, 25.0)"
