Zone,County,District,Shape_ID,geometry,Area,Population_Density,Region,Location,County_Type,Capacity,Population,District_Ward
,C01,,C01_004,"POLYGON ((2927.9901 1356, 2924.417 1356, 2924.4489 1356.2163, 2924.7571 1357.3805, 2925.9373 1356.762, 2927.3279 1356.5076, 2928.6953 1356.4661, 2928.73 1356.4712, 2928.7226 1356.4868, 2928.9381 1356.5863, 2928.8345 1356.1941, 2928.7982 1356, 2927.9901 1356))",,,,,,,,
,C01,,C01_032,"POLYGON ((2929.1385 1357.3938, 2929.5362 1357.4808, 2930 1357.4969, 2930 1356.9167, 2930 1356.9094, 2930 1356, 2928.8332 1356, 2928.7982 1356, 2928.8345 1356.1941, 2928.9381 1356.5863, 2928.9385 1356.5867, 2929.1385 1357.3938))",,,,,,,,
,C01,,C01_044,"POLYGON ((2930 1359.845, 2930 1359.5658, 2930 1358.9888, 2930 1357.4969, 2929.5362 1357.4808, 2929.1385 1357.3938, 2929.6939 1359.2543, 2929.8126 1359.5525, 2929.833 1359.5859, 2929.9137 1359.9239, 2929.9445 1359.871, 2930 1359.845))",,,,,,,,
,C01,,C01_006,"POLYGON ((2930 1376.5043, 2930 1375.4521, 2930 1375.3528, 2929.7905 1374.8443, 2929.6453 1374.5617, 2929.5226 1374.5711, 2929.3919 1374.5851, 2928.1954 1374.7255, 2926.5246 1374.9356, 2925.2774 1375.1104, 2925.2741 1375.1107, 2925.1865 1375.1219, 2926.2871 1376.1271, 2927.5004 1376.6365, 2928.9406 1377.0101, 2930 1377.5071, 2930 1377.5045, 2930 1376.5317, 2930 1376.5043))",,,,,,,,
,C01,,C01_006,"POLYGON ((2929.6453 1374.5617, 2930 1374.4604, 2930 1375.3528, 2929.7905 1374.8443, 2929.6453 1374.5617))",,,,,,,,
,C01,,C01_008,"POLYGON ((2928.269 1378, 2928.6313 1378, 2930 1378, 2930 1377.8004, 2930 1377.6824, 2930 1377.5165, 2930 1377.5071, 2928.9406 1377.0101, 2927.5004 1376.6365, 2926.2871 1376.1271, 2925.1865 1375.1219, 2925.055 1375.1325, 2923.502 1375.254, 2922.6518 1375.5384, 2922.5333 1375.5872, 2922.3024 1375.6821, 2921.7536 1375.8852, 2920.6104 1376.2633, 2920.5828 1376.287, 2921.4461 1377.482, 2922.0484 1378, 2928.269 1378))",,,,,,,,
,C01,,C01_009,"POLYGON ((2920.2774 1378, 2922.0484 1378, 2921.4461 1377.482, 2920.5828 1376.287, 2920.4129 1376.3603, 2919.2385 1376.7552, 2917.6841 1377.3441, 2917.961 1378, 2920.2774 1378))",,,,,,,,
,C01,,C01_011,"POLYGON ((2911.4952 1378, 2911.1572 1377.8347, 2911.143 1377.8489, 2911.1565 1377.8354, 2911.101 1377.839, 2911.0635 1377.8941, 2911.0646 1377.8945, 2911.085 1378, 2911.4952 1378))",,,,,,,,
,C01,,C01_012,"POLYGON ((2916.0903 1378, 2916.2244 1377.9446, 2917.522 1377.4093, 2917.6169 1377.37, 2917.1715 1376.6284, 2916.4988 1375.5084, 2914.519 1373.1844, 2913.5777 1374.2164, 2912.5396 1375.5752, 2911.8187 1376.549, 2911.1451 1377.691, 2911.099 1377.7706, 2911.0891 1377.7847, 2911.0882 1377.7858, 2911.101 1377.839, 2911.1565 1377.8354, 2911.1572 1377.8347, 2911.4952 1378, 2916.0903 1378))",,,,,,,,
,C01,,C01_013,"POLYGON ((2917.961 1378, 2917.6841 1377.3441, 2917.6169 1377.37, 2917.522 1377.4093, 2916.2244 1377.9446, 2916.0903 1378, 2917.961 1378))",,,,,,,,
,C01,,C01_014,"POLYGON ((2930 1370.1081, 2929.8038 1370.1041, 2929.4719 1370.3614, 2929.4639 1370.3641, 2929.4462 1370.35, 2929.4022 1370.3853, 2929.1126 1370.5786, 2927.911 1371.3576, 2926.687 1371.5102, 2925.6048 1372.0746, 2924.2865 1372.8653, 2922.9415 1373.5707, 2923.2673 1374.604, 2923.3568 1374.8763, 2923.502 1375.254, 2925.055 1375.1325, 2925.1865 1375.1219, 2925.2741 1375.1107, 2925.2774 1375.1104, 2926.5246 1374.9356, 2928.1954 1374.7255, 2929.3919 1374.5851, 2929.5226 1374.5711, 2929.6453 1374.5617, 2930 1374.4604, 2930 1374.4033, 2930 1370.1081))",,,,,,,,
,C01,,C01_017,"POLYGON ((2921.6005 1370.916, 2924.3165 1370.7884, 2924.1184 1367.3894, 2922.0729 1367.1416, 2921.6518 1368.314, 2921.3992 1369.7138, 2921.6005 1370.916))",,,,,,,,
,C01,,C01_017,"POLYGON ((2924.3165 1370.7884, 2925.7635 1370.9285, 2926.687 1371.5102, 2925.6048 1372.0746, 2924.2865 1372.8653, 2922.9415 1373.5707, 2922.6843 1373.1559, 2922.1015 1372.0143, 2921.6005 1370.916, 2924.3165 1370.7884))",,,,,,,,
,C01,,C01_017,"POLYGON ((2924.3165 1370.7884, 2924.1184 1367.3894, 2925.5425 1367.9553, 2926.8356 1368.8908, 2928.1116 1369.1619, 2928.1971 1369.2214, 2929.1137 1369.5299, 2929.1519 1369.5556, 2929.1578 1369.5596, 2929.166 1369.5652, 2929.1698 1369.5678, 2929.2114 1369.5665, 2929.2562 1369.5747, 2929.2932 1369.6293, 2929.3016 1369.6566, 2929.3063 1369.6597, 2929.3139 1369.6649, 2929.3199 1369.6689, 2929.8038 1370.1041, 2929.4719 1370.3614, 2929.4639 1370.3641, 2929.4462 1370.35, 2929.4022 1370.3853, 2929.1126 1370.5786, 2927.911 1371.3576, 2926.687 1371.5102, 2925.7635 1370.9285, 2924.3165 1370.7884))",,,,,,,,
,C01,,C01_018,"POLYGON ((2908.3485 1364.6866, 2908.8923 1364.673, 2909.0485 1366.5534, 2909.4752 1368.5704, 2909.7132 1369.869, 2909.8297 1371.0801, 2909.9881 1372.0085, 2910.1999 1373.2272, 2910.3712 1374.4428, 2910.4392 1375.1342, 2910.4719 1375.3712, 2910.4784 1375.3743, 2910.5428 1375.6295, 2910.7856 1376.5865, 2911.0428 1377.7111, 2911.0407 1377.7136, 2911.099 1377.7706, 2911.0891 1377.7847, 2911.0882 1377.7858, 2911.101 1377.839, 2911.0635 1377.8941, 2911.0646 1377.8945, 2911.085 1378, 2908.3792 1378, 2908 1378, 2908 1374.6132, 2908 1372.9746, 2908 1366.9584, 2908 1364.6768, 2908.3485 1364.6866))",,,,,,,,
,C01,,C01_016,"POLYGON ((2911.3093 1366.8413, 2911.2853 1365.5927, 2911.2574 1363.8471, 2911.2363 1362.4873, 2911.2043 1361.2776, 2910.2094 1361.0112, 2910.1839 1361.0571, 2910.1718 1361.0789, 2909.8338 1361.5782, 2909.7291 1361.7265, 2909.3209 1362.3043, 2908.8923 1364.673, 2909.0485 1366.5534, 2909.4752 1368.5704, 2910.1669 1367.8378, 2911.3767 1367.6337, 2911.6987 1367.3778, 2911.6411 1367.0509, 2911.3093 1366.8413))",,,,,,,,
,C01,,C01_015,"POLYGON ((2913.8753 1361.5269, 2913.8759 1359.0858, 2914.0082 1357.5522, 2913.2608 1357.2915, 2913.171 1357.293, 2913.1253 1357.2939, 2912.1732 1357.5833, 2911.1514 1358.261, 2910.7185 1359.5097, 2910.2094 1361.0112, 2911.2043 1361.2776, 2912.5503 1361.5044, 2913.8753 1361.5269))",,,,,,,,
,C01,,C01_026,"POLYGON ((2918.3773 1359.6425, 2919.9636 1358.8254, 2919.7304 1357.5557, 2919.4716 1356.2601, 2919.4717 1356.2601, 2919.4468 1356.1822, 2919.2897 1356.2468, 2918.0889 1356.7342, 2916.6204 1357.1421, 2915.2244 1357.6178, 2914.0082 1357.5522, 2913.8759 1359.0858, 2913.8753 1361.5269, 2915.1125 1361.7066, 2916.6518 1361.7307, 2917.153 1361.722, 2917.1816 1361.3056, 2917.2415 1360.0421, 2918.3773 1359.6425))",,,,,,,,
,C01,,C01_021,"POLYGON ((2917.7877 1364.2855, 2917.3626 1362.7061, 2916.9421 1362.8503, 2915.8251 1363.5349, 2914.6377 1364.501, 2913.838 1365.4023, 2913.8236 1365.417, 2913.7589 1365.8067, 2914.0556 1365.8541, 2914.0902 1365.8536, 2914.1356 1365.8529, 2914.1757 1365.8523, 2915.477 1366.05, 2916.8603 1366.2673, 2918.1056 1366.1605, 2917.966 1365.2318, 2917.7877 1364.2855))",,,,,,,,
,C01,,C01_034,"POLYGON ((2917.7877 1364.2855, 2919.36 1363.7942, 2920.9059 1363.3537, 2920.8421 1362.1099, 2920.48 1360.7148, 2920.4429 1360.6442, 2920.2044 1360.7813, 2918.8925 1361.674, 2917.4789 1362.4882, 2917.3897 1362.5395, 2917.3626 1362.7061, 2917.7877 1364.2855))",,,,,,,,
,C01,,C01_045,"POLYGON ((2917.7877 1364.2855, 2917.966 1365.2318, 2918.1056 1366.1605, 2919.6132 1366.2103, 2920.5173 1366.2416, 2921.4603 1366.4855, 2921.7383 1366.5508, 2921.768 1366.5372, 2921.9181 1366.2171, 2921.9193 1366.2149, 2921.919 1366.211, 2921.9151 1366.1594, 2921.9067 1365.9563, 2921.8993 1364.8402, 2920.9059 1363.3537, 2919.36 1363.7942, 2917.7877 1364.2855))",,,,,,,,
,C01,,C01_023,"POLYGON ((2925.1698 1359.0922, 2924.035 1358.3614, 2923.0891 1359.0395, 2921.9735 1359.6371, 2920.48 1360.7148, 2920.8421 1362.1099, 2920.9059 1363.3537, 2921.8993 1364.8402, 2921.9067 1365.9563, 2923.9316 1365.4123, 2925.0961 1364.9745, 2925.2378 1364.8688, 2925.295 1364.8106, 2925.5 1364.6051, 2925.5554 1364.5193, 2925.6138 1364.4482, 2925.6206 1364.4403, 2925.6678 1364.4508, 2925.6858 1364.4323, 2925.6823 1364.3675, 2925.6855 1364.3637, 2925.7531 1364.3634, 2925.7625 1364.3538, 2925.7641 1364.3522, 2925.963 1364.0752, 2925.8991 1363.9402, 2925.9019 1363.7372, 2925.8815 1362.4553, 2925.6481 1361.1964, 2925.3572 1359.7394, 2925.2697 1359.3601, 2925.1698 1359.0922))",,,,,,,,
,C01,,C01_024,"POLYGON ((2919.5272 1356.1602, 2919.4469 1356.1795, 2919.4468 1356.1822, 2919.4717 1356.2601, 2919.4716 1356.2601, 2919.7304 1357.5557, 2919.9636 1358.8254, 2920.2108 1360.0771, 2920.4429 1360.6442, 2920.48 1360.7148, 2921.9735 1359.6371, 2923.0891 1359.0395, 2924.035 1358.3614, 2923.9114 1358.2651, 2923.206 1357.7171, 2921.8649 1356.9816, 2920.8585 1356.2922, 2919.5272 1356.1602))",,,,,,,,
Central,C01,,C01_001,"POLYGON ((2917.2415 1360.0421, 2918.3773 1359.6425, 2919.9636 1358.8254, 2920.2108 1360.0771, 2920.4429 1360.6442, 2920.2044 1360.7813, 2918.8925 1361.674, 2917.4789 1362.4882, 2917.3897 1362.5395, 2917.3138 1362.4148, 2917.2953 1362.3845, 2917.153 1361.722, 2917.1816 1361.3056, 2917.2415 1360.0421))",7.5436,13000,Alma Valley East,,,,,
,C01,,C01_025,"POLYGON ((2913.838 1365.4023, 2914.0045 1363.0081, 2913.8753 1361.5269, 2915.1125 1361.7066, 2916.6518 1361.7307, 2917.153 1361.722, 2917.2953 1362.3845, 2917.3138 1362.4148, 2917.3897 1362.5395, 2917.3626 1362.7061, 2916.9421 1362.8503, 2915.8251 1363.5349, 2914.6377 1364.501, 2913.838 1365.4023))",,,,,,,,
,C01,,C01_026,"POLYGON ((2913.838 1365.4023, 2913.8236 1365.417, 2913.7589 1365.8067, 2912.7384 1366.4312, 2911.6987 1367.3778, 2911.6411 1367.0509, 2911.3093 1366.8413, 2911.2853 1365.5927, 2911.2574 1363.8471, 2911.2363 1362.4873, 2911.2043 1361.2776, 2912.5503 1361.5044, 2913.8753 1361.5269, 2914.0045 1363.0081, 2913.838 1365.4023))",,,,,,,,
,C01,,C01_027,"POLYGON ((2923.7153 1356, 2919.383 1356, 2919.4244 1356.0997, 2919.4469 1356.1795, 2919.5272 1356.1602, 2919.5272 1356.1604, 2920.8585 1356.2922, 2921.8649 1356.9816, 2923.206 1357.7171, 2923.9114 1358.2651, 2924.035 1358.3614, 2924.4259 1357.9473, 2924.7571 1357.3805, 2924.4489 1356.2163, 2924.417 1356, 2924.2711 1356, 2924.1622 1356, 2923.7153 1356))",,,,,,,,
,C01,,C01_028,"POLYGON ((2917.8445 1356, 2916.5097 1356, 2916.6204 1357.1421, 2918.0889 1356.7342, 2919.2897 1356.2468, 2919.4468 1356.1822, 2919.4469 1356.1795, 2919.4244 1356.0997, 2919.383 1356, 2917.8445 1356))",,,,,,,,
,C01,,C01_029,"POLYGON ((2915.8702 1356, 2915.0378 1356.6917, 2914.0082 1357.5522, 2915.2244 1357.6178, 2916.6204 1357.1421, 2916.5097 1356, 2915.8702 1356))",,,,,,,,
,C01,,C01_022,"POLYGON ((2925.2378 1364.8688, 2925.0961 1364.9745, 2923.9316 1365.4123, 2921.9067 1365.9563, 2921.9151 1366.1594, 2921.919 1366.211, 2921.9193 1366.2149, 2921.9181 1366.2171, 2921.768 1366.5372, 2921.7863 1366.5516, 2921.7848 1366.5624, 2922.0729 1367.1416, 2924.1184 1367.3894, 2925.5425 1367.9553, 2926.8356 1368.8908, 2928.1116 1369.1619, 2928.1971 1369.2214, 2929.1137 1369.5299, 2929.1519 1369.5556, 2929.1578 1369.5596, 2929.166 1369.5652, 2929.1698 1369.5678, 2929.2114 1369.5665, 2929.2562 1369.5747, 2929.1968 1369.4869, 2928.8001 1369.0468, 2927.8371 1368.0556, 2927.5792 1367.7663, 2926.906 1367.0114, 2926.0895 1366.0662, 2925.295 1364.8106, 2925.2378 1364.8688))",,,,,,,,
,C01,,C01_005,"POLYGON ((2925.295 1364.8106, 2927.8423 1364.751, 2930 1364.8618, 2930 1370.0216, 2930 1370.1081, 2929.8038 1370.1041, 2929.3199 1369.6689, 2929.3139 1369.6649, 2929.3063 1369.6597, 2929.3016 1369.6566, 2929.2932 1369.6293, 2929.2562 1369.5747, 2929.1968 1369.4869, 2928.8001 1369.0468, 2927.8371 1368.0556, 2927.5792 1367.7663, 2926.906 1367.0114, 2926.0895 1366.0662, 2925.295 1364.8106))",,,,,,,,
,C01,,C01_047,"POLYGON ((2929.9137 1359.9239, 2929.833 1359.5859, 2929.8126 1359.5525, 2929.6939 1359.2543, 2929.1385 1357.3938, 2928.9385 1356.5867, 2928.9381 1356.5863, 2928.7226 1356.4868, 2928.73 1356.4712, 2928.6953 1356.4661, 2927.3279 1356.5076, 2925.9373 1356.762, 2924.7571 1357.3805, 2924.4259 1357.9473, 2924.035 1358.3614, 2925.1698 1359.0922, 2925.2697 1359.3601, 2925.3572 1359.7394, 2925.6751 1359.5907, 2926.935 1359.6318, 2928.9692 1359.9892, 2929.515 1360.1382, 2929.779 1360.2474, 2929.8608 1360.0472, 2929.9137 1359.9239))",,,,,,,,
,C01,,C01_019,"POLYGON ((2909.2264 1360.9054, 2908 1360.0521, 2908 1364.6768, 2908.3485 1364.6866, 2908.8923 1364.673, 2909.3209 1362.3043, 2909.7291 1361.7265, 2909.8338 1361.5782, 2910.1718 1361.0789, 2910.1839 1361.0571, 2909.2264 1360.9054))",,,,,,,,
,C01,,C01_039,"POLYGON ((2909.8555 1356, 2908 1356, 2908 1360.0521, 2909.2264 1360.9054, 2910.1839 1361.0571, 2910.2094 1361.0112, 2910.7185 1359.5097, 2911.1514 1358.261, 2912.1732 1357.5833, 2913.1253 1357.2939, 2913.171 1357.293, 2910.8279 1356, 2909.8555 1356))",,,,,,,,
,C01,,C01_041,"POLYGON ((2910.8279 1356, 2913.171 1357.293, 2913.2608 1357.2915, 2914.0082 1357.5522, 2915.0378 1356.6917, 2915.8702 1356, 2910.8279 1356))",,,,,,,,
,C02,,C02_029,"POLYGON ((2918.2272 1348.9512, 2919.2827 1349.218, 2919.3828 1350.2514, 2917.8497 1350.223, 2918.2272 1348.9512))",,,,,,,,
,C02,,C02_036,"POLYGON ((2918.2272 1348.9512, 2918.9159 1347.3603, 2919.4525 1346.1722, 2919.6485 1345.7114, 2919.7215 1345.5508, 2920.0542 1345.7824, 2920.4689 1345.9695, 2920.7118 1346.1055, 2920.9668 1347.0166, 2921.14 1347.6569, 2921.2071 1347.8393, 2921.2239 1347.885, 2921.3017 1348.0937, 2921.8231 1349.2369, 2921.9082 1349.2947, 2921.8076 1349.3768, 2921.7195 1349.4756, 2920.6815 1350.0592, 2919.3828 1350.2514, 2919.2827 1349.218, 2918.2272 1348.9512))",,,,,,,,
Central,C02,,C02_001,"POLYGON ((2919.2995 1343.1938, 2918.5546 1341.9756, 2917.4063 1341.2003, 2917.5558 1342.8893, 2917.5215 1344.6325, 2919.7215 1345.5508, 2919.5153 1344.5353, 2919.4369 1343.438, 2919.2995 1343.1938))",7.5436,14000,Alma Valley East,,,,,
,C02,,C02_040,"POLYGON ((2919.4369 1343.438, 2920.0813 1343.1379, 2920.3856 1342.8912, 2920.7408 1342.7115, 2920.9689 1342.8999, 2922.3866 1344.6524, 2921.8168 1344.9899, 2920.7118 1346.1055, 2920.4689 1345.9695, 2920.0542 1345.7824, 2919.7215 1345.5508, 2919.5153 1344.5353, 2919.4369 1343.438))",,,,,,,,
,C02,,C02_002,"POLYGON ((2923.4604 1344.6896, 2926.2363 1344.3401, 2928.3255 1344.1427, 2928.0022 1342.981, 2927.4462 1341.3682, 2926.5716 1340.0021, 2925.0484 1340.376, 2924.0091 1339.6316, 2923.8444 1339.5092, 2923.7875 1339.4669, 2923.1942 1339.2014, 2923.1039 1340.9007, 2923.2235 1342.6407, 2923.4604 1344.6896))",,,,,,,,
,C02,,C02_006,"POLYGON ((2923.8488 1346.8504, 2923.8531 1346.9369, 2923.8531 1346.9383, 2923.8529 1346.9393, 2924.0011 1347.863, 2925.1355 1347.0749, 2925.2952 1346.9658, 2925.3038 1346.9133, 2925.3586 1346.9233, 2926.8955 1346.1799, 2928.242 1345.6216, 2929.0469 1345.3916, 2929.013 1345.22, 2928.3255 1344.1427, 2926.2363 1344.3401, 2923.4604 1344.6896, 2923.8488 1346.8504))",,,,,,,,
,C02,,C02_003,"POLYGON ((2922.3866 1344.6524, 2922.9309 1344.7151, 2923.4604 1344.6896, 2923.2235 1342.6407, 2923.1039 1340.9007, 2923.1942 1339.2014, 2922.9499 1339.203, 2922.1451 1340.1241, 2921.415 1341.4236, 2920.7408 1342.7115, 2920.9689 1342.8999, 2922.3866 1344.6524))",,,,,,,,
,C02,,C02_007,"POLYGON ((2921.8168 1344.9899, 2920.7118 1346.1055, 2920.9668 1347.0166, 2921.14 1347.6569, 2921.2071 1347.8393, 2921.2239 1347.885, 2921.3017 1348.0937, 2921.8231 1349.2369, 2921.9082 1349.2947, 2923.263 1348.3835, 2923.8823 1347.9534, 2923.9979 1347.8692, 2924.0011 1347.863, 2923.8529 1346.9393, 2923.8531 1346.9383, 2923.8531 1346.9369, 2923.8488 1346.8504, 2923.8497 1346.8502, 2923.4604 1344.6896, 2922.9309 1344.7151, 2922.3866 1344.6524, 2921.8168 1344.9899))",,,,,,,,
,C02,,C02_004,"POLYGON ((2928.3255 1344.1427, 2929.063 1344.1341, 2930 1344.0526, 2930 1344.3772, 2930 1345.0853, 2930 1345.7245, 2929.1146 1345.4262, 2929.1146 1345.4262, 2929.0469 1345.3916, 2929.013 1345.22, 2928.3255 1344.1427))",,,,,,,,
,C02,,C02_004,"POLYGON ((2928.3255 1344.1427, 2928.0022 1342.981, 2927.4462 1341.3682, 2926.5716 1340.0021, 2928.2834 1339.4998, 2928.6977 1339.3782, 2928.8191 1339.3426, 2929.8614 1338.701, 2930 1338.6126, 2930 1338.6751, 2930 1344.0526, 2929.063 1344.1341, 2928.3255 1344.1427))",,,,,,,,
,C02,,C02_005,"POLYGON ((2930 1349.3168, 2928.998 1349.7177, 2927.0354 1350.4294, 2926.3203 1348.7349, 2925.3038 1346.9133, 2925.3586 1346.9233, 2926.8955 1346.1799, 2928.242 1345.6216, 2929.0469 1345.3916, 2929.1146 1345.4262, 2929.1146 1345.4262, 2930 1345.7245, 2930 1345.754, 2930 1349.3168))",,,,,,,,
,C02,,C02_005,"POLYGON ((2930 1349.3168, 2930 1354.0161, 2929.3905 1353.7884, 2928.2682 1353.4392, 2928.1786 1353.4113, 2927.0354 1350.4294, 2928.998 1349.7177, 2930 1349.3168))",,,,,,,,
,C02,,C02_019,"POLYGON ((2923.1333 1351.8965, 2924.6492 1351.4551, 2927.0354 1350.4294, 2926.3203 1348.7349, 2925.3038 1346.9133, 2925.2952 1346.9658, 2925.1355 1347.0749, 2924.0011 1347.863, 2923.9979 1347.8692, 2923.8823 1347.9534, 2923.263 1348.3835, 2921.9082 1349.2947, 2922.5724 1350.7892, 2922.7116 1351.0585, 2922.6555 1351.1048, 2922.7995 1351.2319, 2923.1333 1351.8965))",,,,,,,,
,C02,,C02_031,"POLYGON ((2923.1333 1351.8965, 2923.1446 1351.9189, 2923.6912 1353.0491, 2924.1389 1354.1882, 2925.3732 1354.0442, 2926.8806 1353.7002, 2928.1786 1353.4113, 2927.0354 1350.4294, 2924.6492 1351.4551, 2923.1333 1351.8965))",,,,,,,,
,C02,,C02_005,"POLYGON ((2924.1389 1354.1882, 2925.3732 1354.0442, 2926.8806 1353.7002, 2928.1786 1353.4113, 2928.1768 1353.5553, 2928.571 1354.785, 2928.7982 1356, 2927.9901 1356, 2924.417 1356, 2924.3806 1355.7533, 2924.3519 1355.5581, 2924.3435 1355.4963, 2924.1389 1354.1882))",,,,,,,,
,C02,,C02_009,"POLYGON ((2928.8332 1356, 2930 1356, 2930 1354.3889, 2930 1354.0161, 2929.3905 1353.7884, 2928.2682 1353.4392, 2928.1786 1353.4113, 2928.1768 1353.5553, 2928.571 1354.785, 2928.7982 1356, 2928.8332 1356))",,,,,,,,
,C02,,C02_021,"POLYGON ((2920.7408 1342.7115, 2921.415 1341.4236, 2922.1451 1340.1241, 2922.9499 1339.203, 2922.4351 1339.0038, 2921.9343 1338.9203, 2920.5928 1338.9184, 2919.3106 1339.3446, 2918.1331 1340.009, 2917.4063 1341.2003, 2918.5546 1341.9756, 2919.2995 1343.1938, 2919.4369 1343.438, 2920.0813 1343.1379, 2920.3856 1342.8912, 2920.7408 1342.7115))",,,,,,,,
,C02,,C02_020,"POLYGON ((2918.3346 1353.3658, 2919.1544 1352.4846, 2919.3828 1350.2514, 2917.8497 1350.223, 2917.6943 1351.3406, 2917.694 1351.3421, 2917.6461 1351.6189, 2917.4689 1352.2429, 2918.3346 1353.3658))",,,,,,,,
,C02,,C02_008,"POLYGON ((2919.1544 1352.4846, 2921.1849 1352.2998, 2923.1446 1351.9189, 2923.1333 1351.8965, 2922.7995 1351.2319, 2922.6555 1351.1048, 2922.7116 1351.0585, 2922.5724 1350.7892, 2921.9082 1349.2947, 2921.8076 1349.3768, 2921.7195 1349.4756, 2920.6815 1350.0592, 2919.3828 1350.2514, 2919.1544 1352.4846))",,,,,,,,
